uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
46db5a20-6c69-40a1-bf31-6345c9e3b90d,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.15,0.18,0.17,,55,fine,350,1,38500,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
f3157b55-c291-4460-9351-288c5d6fb2f9,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,"","",N,0.35,0.93,0.7,,125,coarse,350,1,87500,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
67a7bfb0-cb2b-43cf-bfd2-6828d8d5f958,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"","",N,0.1,0.1,0.1,,1,fine,350,1,700,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
59d599f1-e3cb-459a-b8ef-ba240db12695,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,CHYSPH,Y,Chydorus sphaericus,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,"","",N,0.23,0.35,0.27,,53,coarse,430,4,5698,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
378e9434-6f2d-4590-b6c8-bd0b13739498,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,SKIMIS,Y,Skistodiaptomus mississippiensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.85,1.18,0.96,,27,coarse,350,1,18900,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
86520d64-167e-471a-a958-44dbadfb4f29,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,MONSP8,Y,Monostyla sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,"","",N,0.08,0.08,0.08,,1,fine,350,2,175,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
34de5910-7d9c-4944-bbd1-6e256e188fda,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,EUBTUB,Y,Eubosmina tubicen,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Bosminidae,,Neobosmina,"",N,0.3,0.35,0.32,,3,coarse,350,2,525,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
5ccf17df-2d0c-44e5-b176-e06be1ca486b,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,BDESP,Y,Bdelloidea sp.,"",subclass,Rotifera,"",Bdelloidea,,Bdelloidea,"","","","",,"",,"","",N,,,,,3,fine,430,4,323,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,not measured,,,20231228T203014Z,RELEASE-2024
57cbd2fe-868a-4b5a-a0e4-1aac84d1d23f,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,TRISIM,Y,Trichocerca similis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Trichocercidae,,"","",N,0.18,0.2,0.18,0.05,3,fine,430,4,323,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
dab288db-f101-4f4b-9aa2-de129818c0b5,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,"","",N,0.33,0.75,0.5,,12,coarse,430,4,1290,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
9ebb6f86-5190-464d-baef-73d306ba9501,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"","",Y,0.08,0.13,0.1,,446,coarse,350,2,78050,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
2fb91fc4-3655-4231-a8c3-99f48adc9b2e,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,LECMIR,Y,Lecane mira,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,"","",N,0.13,0.18,0.14,,3,fine,430,4,323,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
abd69c5b-6cce-4991-bb1b-a94d6b645d60,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,SKIMIS,Y,Skistodiaptomus mississippiensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.95,1.08,1.01,,5,coarse,350,2,875,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
0e2aca77-c6be-47a8-a30a-7984fe9639e2,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,TESSP2,Y,Testudinella sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Testudinellidae,,"","",N,0.13,0.13,0.13,,2,fine,430,4,215,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
a0f199d4-4cc7-4c3f-a458-f95cd6b5ed44,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.08,0.08,0.08,,1,fine,350,1,700,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
03a76b71-5dd1-40ad-9765-ac732aa822ae,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,DIASP10,Y,Diaphanosoma sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Sididae,,"","",N,0.38,0.38,0.38,,1,coarse,350,1,700,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
cb6bd0a4-93ac-4036-8660-5aaabdf2173a,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.18,0.18,0.18,,51,fine,430,4,5483,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
6de9c7bf-2e1d-4f90-a124-0551813d7159,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,MESEDA,Y,Mesocyclops edax,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,"","",N,0.83,1.5,1.05,,32,coarse,350,1,22400,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
f8c55661-de88-458f-a7e5-03c0f82580c6,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,"","",N,0.25,0.55,0.28,,95,coarse,350,2,16625,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
88769173-e89b-40b2-8763-17fce6592b13,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,ALOSP2,Y,Alona sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,"","",N,0.2,0.25,0.24,,6,coarse,430,4,645,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
aace990a-adba-449d-87a8-792590c913bd,D03,BARC,BARC.AOS.buoy.c0,2018-02-14T15:41Z,2018-04-23,BARC.20180214.TOWNET.1,,"",,KERGRA,Y,Keratella gracilenta,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.15,0.18,0.16,,51,fine,350,1,35700,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
eed07310-b60b-44cf-94f9-56376cd8e19e,D03,BARC,BARC.AOS.littoral2,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.3,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,"","",N,0.23,0.6,0.33,,36,coarse,430,4,3870,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
3c440965-7475-4ebb-98f1-a1b97215d925,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",subspecies,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,"",mexicanus,N,0.33,0.5,0.39,,73,coarse,350,2,12775,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
f5b4cbb7-633e-4e40-9952-fd892aba003e,D03,BARC,BARC.AOS.littoral1,2018-02-14T15:41Z,2018-04-23,BARC.20180214.SCHINDLER.2,,"",,CHYSPH,Y,Chydorus sphaericus,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,"","",N,0.25,0.28,0.26,,2,coarse,350,2,350,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T203014Z,RELEASE-2024
41eb12e8-dc9e-486c-befe-e7e65e941f4e,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,"","",N,0.2,0.7,0.39,,40,coarse,480,4,4800,N,condition OK,N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
e30db25c-f166-4fdb-a970-8078270f04c7,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"","",N,0.1,0.1,0.1,,1,fine,1000,3,333,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
e774b19d-fd0b-461e-ac9e-10ee4f2c10fd,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,CHYSPH,Y,Chydorus sphaericus,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,"","",N,0.25,0.25,0.25,,1,coarse,480,4,120,N,condition OK,N,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
175ee6d1-0522-4d99-91fb-ca159af0e564,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,"","",N,0.43,0.8,0.61,,119,coarse,480,2,28560,N,condition OK,N,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
0f9b6db8-74e1-4d8e-b3b7-2f8f5c9dd7cd,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,MONSP9,Y,Monommata sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Notommatidae,,"","",N,0.13,0.13,0.13,,2,fine,480,4,240,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
a0c7712d-b3dd-4d2c-846c-2db995559cc0,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"","",Y,0.13,0.2,0.16,,242,coarse,480,2,58080,N,condition OK,N,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
849f73bb-e876-4151-ac45-e109e25f51bc,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,"","",N,0.7,0.7,0.7,,1,coarse,1000,3,333,N,condition OK,N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
40d0c692-1a61-43b6-bd15-ad6837d36569,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.18,0.18,0.18,,1,fine,480,4,120,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
1951d43f-9da2-48a4-ab89-3bc25df38b39,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,ARCFLO,Y,Arctodiaptomus floridanus,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.85,1.08,0.95,,11,coarse,480,2,2640,N,condition OK,N,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
74a981c3-d521-490b-ac16-cd68c505ff6f,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,"","",N,0.5,0.5,0.5,,1,coarse,1000,3,333,N,condition OK,N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
4e75a482-a01d-4f63-b673-4bb2cbc115e3,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,MACSP4,Y,Macrothricidae sp.,"",family,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Macrothricidae,,"","",N,0.18,0.28,0.22,,3,coarse,480,4,360,N,condition OK,N,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
dcfc2150-820c-453a-88fe-a9a68452f712,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,DIASP,Y,Diaptomidae sp.,"",family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.93,0.93,0.93,,1,coarse,1000,3,333,N,"damaged, affecting taxonomy",N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
27b7989b-5de3-41d0-a020-ae8f7830adbd,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,DIASP10,Y,Diaphanosoma sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Sididae,,"","",N,0.3,0.75,0.52,,67,coarse,480,2,16080,N,condition OK,N,,Dodson et al 2010,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
78279bb8-0d1a-4052-845f-eeea1107bb94,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,EUBTUB,Y,Eubosmina tubicen,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Bosminidae,,Neobosmina,"",N,0.23,0.4,0.29,,13,coarse,480,2,3120,N,condition OK,N,,Dodson et al 2010,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
7654520f-1df8-4490-a673-fb39e5323507,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,MESEDA,Y,Mesocyclops edax,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,"","",N,0.68,0.95,0.8,,6,coarse,480,4,720,N,condition OK,N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
08ae2858-8864-4728-be7d-8db19edbb160,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,MONSP8,Y,Monostyla sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,"","",N,0.18,0.18,0.18,,1,fine,480,4,120,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
4c1bf2d4-c2f1-4195-a0ee-0ab38820a95a,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,DIASP,Y,Diaptomidae sp.,"",family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.83,0.93,0.87,,10,coarse,480,4,1200,N,"damaged, affecting taxonomy",N,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
176fcde5-8b47-47e5-8aa1-8b327620b7d8,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,DIASP10,Y,Diaphanosoma sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Sididae,,"","",N,0.3,0.65,0.54,,42,coarse,480,4,5040,N,condition OK,N,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
81064658-56b0-410f-a31b-d7c010e778ce,D03,BARC,BARC.AOS.littoral1,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.2,A00000003468,,,MONQUA,Y,Monostyla quadridentata,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,"","",N,0.15,0.15,0.15,,2,fine,480,4,240,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231228T182911Z,RELEASE-2024
b420b9d0-a7b2-4e0b-a830-41e8ec2988ef,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,MONLUN,Y,Monostyla lunaris,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,"","",N,0.1,0.1,0.1,,1,fine,1000,3,333,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
dd689ed5-758d-473c-9b2c-f64d0c879361,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,DIASP10,Y,Diaphanosoma sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Sididae,,"","",N,0.58,0.58,0.58,,1,coarse,1000,3,333,N,condition OK,N,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
2952882c-93b8-4fa6-a75c-cf2891651413,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.1,0.1,0.1,,1,fine,480,2,240,N,condition OK,N,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
78d04693-48f6-4ec0-8e4b-3a8ace70be77,D03,BARC,BARC.AOS.littoral2,2018-07-09T12:56Z,2018-10-19,BARC.20180709.SCHINDLER.3,A00000003466,,,EUBTUB,Y,Eubosmina tubicen,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Bosminidae,,Neobosmina,"",N,0.25,0.25,0.25,,1,coarse,1000,3,333,N,condition OK,N,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"sample thick with algae, difficult to filter to reach a reasonable target count; sample should have either been retaken or had less tows in the field. 3 plates analyzed, but should not be included in further data.",,,20231228T182911Z,RELEASE-2024
ecad14a5-930b-4d7c-a37b-701c7675f4e7,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,HEXMIR,Y,Hexarthra mira,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Hexarthridae,,"","",N,0.13,0.15,0.13,,3,fine,480,2,720,N,condition OK,N,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
a70f90da-bb60-4333-a3c1-60da5ffc7be3,D03,BARC,BARC.AOS.buoy.c0,2018-07-09T12:56Z,2018-10-19,BARC.20180709.TOWNET.1,A00000003464,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.18,0.18,0.18,,2,fine,480,2,480,N,condition OK,N,,Stemberger 1979,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T182911Z,RELEASE-2024
