uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
7a9ec6c9-b249-4830-9879-3a2fab1cecec,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2018-07-16T14:30Z,2018-07-16T14:30Z,CRAM.20180716,2,CRAM.20180716.SCHINDLER.2,A00000007613,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,3,36,0.5,0.5,0.7,,,jbuza@battelleecology.org,,20231228T185330Z,RELEASE-2024
41617b3a-fd3a-4cb8-be2c-413923008af3,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2018-07-16T14:30Z,2018-07-16T14:30Z,CRAM.20180716,2,CRAM.20180716.SCHINDLER.3,A00000007611,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,0.5,0.9,,,jbuza@battelleecology.org,,20231228T185330Z,RELEASE-2024
c62fb492-0a76-4314-bf55-27b17478cfe3,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,WGS84,509,10,lake,2018-10-02T14:52Z,2018-10-02T14:52Z,CRAM.20181002,3,CRAM.20181002.TOWNET.1,A00000007336,,NEON.DOC.001194vG,,,,tow net,1,1,1095,15,,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20231228T174401Z,RELEASE-2024
037eb721-6b4b-4679-be2a-f342244f8d23,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2018-10-02T14:52Z,2018-10-02T14:52Z,CRAM.20181002,3,CRAM.20181002.SCHINDLER.2,A00000007353,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.8,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20231228T174401Z,RELEASE-2024
c4f3ce2e-5857-4904-b7d5-791198f42aba,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2018-10-02T14:52Z,2018-10-02T14:52Z,CRAM.20181002,3,CRAM.20181002.SCHINDLER.3,A00000007301,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,2,24,0.5,0.9,,,hbeeler@battelleecology.org,jbuza@battelleecology.org,,20231228T174401Z,RELEASE-2024
cd98d1f9-d04c-4872-abdf-9243c95bf57e,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2019-05-08T15:35Z,2019-05-08T15:35Z,CRAM.20190508,1,CRAM.20190508.SCHINDLER.3,A00000076025,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,2,24,0.5,0.8,,,0000-0001-8705-5714,0000-0001-8490-5154,,20231227T193701Z,RELEASE-2024
99c8c0a3-a518-4c3f-ace5-5dca188669c4,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2019-05-08T15:35Z,2019-05-08T15:35Z,CRAM.20190508,1,CRAM.20190508.SCHINDLER.2,A00000076023,,NEON.DOC.001194vH,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,0000-0001-8705-5714,0000-0001-8490-5154,,20231227T193701Z,RELEASE-2024
f249c508-fdd6-4e5d-9d5c-6fa35c8805ce,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,WGS84,509,10,lake,2019-05-08T15:35Z,2019-05-08T15:35Z,CRAM.20190508,1,CRAM.20190508.TOWNET.1,A00000076024,,NEON.DOC.001194vH,,,,tow net,1,2,1971,13.5,13.5,,,0000-0001-8705-5714,0000-0001-8490-5154,,20231227T193701Z,RELEASE-2024
ad1bc6f3-af43-421e-9b3f-d5b6a21a6fc6,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2019-07-11T15:01Z,2019-07-11T15:01Z,CRAM.20190711,2,CRAM.20190711.TOWNET.1,A00000076594,,NEON.DOC.001194vH,,,,tow net,1,1,949,13,,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T173707Z,RELEASE-2024
4fa7a145-d9f2-4d18-9e29-eba87572a80a,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2019-07-11T15:01Z,2019-07-11T15:01Z,CRAM.20190711,2,CRAM.20190711.SCHINDLER.3,A00000076591,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,2,24,0.5,1.1,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T173707Z,RELEASE-2024
0385d888-e1a7-4cc8-8440-6716ef17db2f,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2019-07-11T15:01Z,2019-07-11T15:01Z,CRAM.20190711,2,CRAM.20190711.SCHINDLER.2,A00000076593,,NEON.DOC.001194vH,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T173707Z,RELEASE-2024
c1db65fa-1480-4db8-9ad0-20b887daef9d,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2019-09-25T14:44Z,2019-09-25T14:44Z,CRAM.20190925,3,CRAM.20190925.TOWNET.2,A00000078460,,NEON.DOC.001194vH,,,,tow net,2,1,1022,14,,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T181002Z,RELEASE-2024
e113e6bd-9d02-4490-ab93-fc4b399bc0a2,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2019-09-25T14:44Z,2019-09-25T14:44Z,CRAM.20190925,3,CRAM.20190925.SCHINDLER.3,A00000078457,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,2,24,0.5,2.2,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T181002Z,RELEASE-2024
39196d5b-01ca-4c78-b6e2-55c7b88a70a4,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2019-09-25T14:44Z,2019-09-25T14:44Z,CRAM.20190925,3,CRAM.20190925.SCHINDLER.1,A00000078461,,NEON.DOC.001194vH,,,,Schindler-Patalas,1,2,24,0.5,1.5,,,0000-0001-8705-5714,0000-0003-1075-1249,,20231227T181002Z,RELEASE-2024
50250dfc-c9d3-4d59-9c84-675e404c29c8,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2020-04-28T13:53Z,2020-04-28T13:53Z,CRAM.20200428,1,CRAM.20200428.SAMPLINGIMPRACTICAL.1,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,1,,,,,,COVID19,0000-0003-1075-1249,0000-0003-1075-1249,,20231227T225134Z,RELEASE-2024
c5d4a76e-401f-4b8b-9938-daaedd3f734b,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2020-04-28T13:53Z,2020-04-28T13:53Z,CRAM.20200428,1,CRAM.20200428.SAMPLINGIMPRACTICAL.3,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,3,,,,,,COVID19,0000-0003-1075-1249,0000-0003-1075-1249,,20231227T225134Z,RELEASE-2024
eb826596-e0fd-469a-b0e3-a822d9dae6c0,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,WGS84,509,10,lake,2020-04-28T13:53Z,2020-04-28T13:53Z,CRAM.20200428,1,CRAM.20200428.SAMPLINGIMPRACTICAL.2,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,2,,,,,,COVID19,0000-0003-1075-1249,0000-0003-1075-1249,,20231227T225134Z,RELEASE-2024
8448334c-fdea-4369-96de-39ebea3bde8f,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2020-06-08T15:55Z,2020-06-08T15:55Z,CRAM.20200608,1,CRAM.20200608.TOWNET.1,A00000202910,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1058.5,14.5,,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T214422Z,RELEASE-2024
a0897420-1907-49a5-9f61-d42ee499a7a1,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2020-06-08T15:55Z,2020-06-08T15:55Z,CRAM.20200608,1,CRAM.20200608.SCHINDLER.3,A00000202959,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.1,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T214422Z,RELEASE-2024
ebb6ca20-446b-454d-87ad-99ce1fce5ad4,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2020-06-08T15:55Z,2020-06-08T15:55Z,CRAM.20200608,1,CRAM.20200608.SCHINDLER.2,A00000202975,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T214422Z,RELEASE-2024
eab1aa6a-0df1-456a-9955-8b5587778020,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2020-07-15T15:35Z,2020-07-15T15:35Z,CRAM.20200715,2,CRAM.20200715.TOWNET.1,A00000203389,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,985.5,13.5,,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T224331Z,RELEASE-2024
060bcc53-78bc-4cff-abdd-570ef790d53b,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2020-07-15T15:35Z,2020-07-15T15:35Z,CRAM.20200715,2,CRAM.20200715.SCHINDLER.2,A00000203391,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1.4,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T224331Z,RELEASE-2024
52a37996-44d3-4053-bf19-08ef2cf0b872,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2020-07-15T15:35Z,2020-07-15T15:35Z,CRAM.20200715,2,CRAM.20200715.SCHINDLER.3,A00000203393,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.5,,,0000-0001-6438-3109,0000-0003-1075-1249,,20231227T224331Z,RELEASE-2024
870cabd5-ce18-40e6-a322-bb8328128c7d,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2020-09-28T15:56Z,2020-09-28T15:56Z,CRAM.20200928,3,CRAM.20200928.SCHINDLER.3,A00000205121,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.5,,,0000-0001-8490-5154,0000-0003-1075-1249,,20231227T215206Z,RELEASE-2024
e982ca4e-67ee-4bf7-b704-755c67e8831d,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2020-09-28T15:56Z,2020-09-28T15:56Z,CRAM.20200928,3,CRAM.20200928.TOWNET.1,A00000205117,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1014.7,13.9,,,,0000-0001-8490-5154,0000-0003-1075-1249,,20231227T215206Z,RELEASE-2024
b6b8ddf8-8836-4a58-b635-83cfbf996226,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2020-09-28T15:56Z,2020-09-28T15:56Z,CRAM.20200928,3,CRAM.20200928.SCHINDLER.2,A00000205119,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1,,,0000-0001-8490-5154,0000-0003-1075-1249,,20231227T215206Z,RELEASE-2024
6700755a-16ad-446c-b1e6-0147a8c2673f,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2021-04-27T16:22Z,2021-04-27T16:22Z,CRAM.20210427,1,CRAM.20210427.SCHINDLER.2,A00000205421,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1.2,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T000644Z,RELEASE-2024
245381a2-d7ba-44a0-be37-4b7d12e9dcd1,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2021-04-27T16:22Z,2021-04-27T16:22Z,CRAM.20210427,1,CRAM.20210427.SCHINDLER.3,A00000205422,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.3,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T000644Z,RELEASE-2024
f763c8ea-917a-47bc-bc0b-65da46a346f5,D05,CRAM,CRAM.AOS.buoy.c0,46.210592,-89.476861,10,10,WGS84,509,10,lake,2021-04-27T16:22Z,2021-04-27T16:22Z,CRAM.20210427,1,CRAM.20210427.TOWNET.1,A00000205417,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1102.3,15.1,,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T000644Z,RELEASE-2024
b39f13fe-d46b-4520-9c16-be30925ffa20,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2021-07-13T16:18Z,2021-07-13T16:18Z,CRAM.20210713,2,CRAM.20210713.SCHINDLER.3,A00000206471,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.1,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231227T235355Z,RELEASE-2024
2bde0e95-279e-4176-8375-f8694f6cb696,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2021-07-13T16:18Z,2021-07-13T16:18Z,CRAM.20210713,2,CRAM.20210713.SCHINDLER.2,A00000206473,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231227T235355Z,RELEASE-2024
4605321c-c268-4e13-b6a7-fa66452e01cc,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2021-07-13T16:18Z,2021-07-13T16:18Z,CRAM.20210713,2,CRAM.20210713.TOWNET.1,A00000206470,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1284.8,17.6,,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231227T235355Z,RELEASE-2024
4c4a11c6-5cae-4040-b56a-d28ad8893ab2,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2021-09-27T16:03Z,2021-09-27T16:03Z,CRAM.20210927,3,CRAM.20210927.SCHINDLER.3,A00000208321,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.2,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T015250Z,RELEASE-2024
6ecb0914-2800-4762-b85a-d6829faad5f0,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2021-09-27T16:03Z,2021-09-27T16:03Z,CRAM.20210927,3,CRAM.20210927.SCHINDLER.2,A00000208323,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T015250Z,RELEASE-2024
c0f3b202-5ed4-49c1-9997-86a2563c8747,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2021-09-27T16:03Z,2021-09-27T16:03Z,CRAM.20210927,3,CRAM.20210927.TOWNET.1,A00000208333,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,1095,15,,,,0000-0002-6609-5941,0000-0003-1075-1249,,20231228T015250Z,RELEASE-2024
d9e8ec1c-0273-4ba6-b9da-60de8f3026ca,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2022-05-24T16:47Z,2022-05-24T16:47Z,CRAM.20220524,1,CRAM.20220524.SCHINDLER.2,A00000141403,OK,NEON.DOC.001194vJ,,conditions not met: outside bout window,N,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0003-0371-727X,0000-0003-1075-1249,,20231229T042315Z,PROVISIONAL
e5aa0d56-3a6d-48ab-9d92-b2a6c9458833,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2022-05-24T16:47Z,2022-05-24T16:47Z,CRAM.20220524,1,CRAM.20220524.TOWNET.1,A00000141402,OK,NEON.DOC.001194vJ,,conditions not met: outside bout window,N,tow net,1,1,1080.4,14.8,,,,0000-0003-0371-727X,0000-0003-1075-1249,,20231229T042315Z,PROVISIONAL
6dcfc669-e3cc-4058-9fb7-94e5e2b1a3cd,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2022-05-24T16:47Z,2022-05-24T16:47Z,CRAM.20220524,1,CRAM.20220524.SCHINDLER.3,A00000141401,OK,NEON.DOC.001194vJ,,conditions not met: outside bout window,N,Schindler-Patalas,3,2,24,0.5,0.8,,,0000-0003-0371-727X,0000-0003-1075-1249,,20231229T042315Z,PROVISIONAL
db0a89de-f5d0-4cbe-8897-60b327c1eb81,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2022-07-12T14:52Z,2022-07-12T14:52Z,CRAM.20220712,2,CRAM.20220712.SCHINDLER.3,A00000359156,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.3,,,0000-0002-6680-4162,0000-0003-1075-1249,,20231229T062321Z,PROVISIONAL
fa3f7400-ff44-41f5-8bdf-b7889152a2d9,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2022-07-12T14:52Z,2022-07-12T14:52Z,CRAM.20220712,2,CRAM.20220712.SCHINDLER.2,A00000359158,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,1.7,,,0000-0002-6680-4162,0000-0003-1075-1249,,20231229T062321Z,PROVISIONAL
162108ed-156c-4ab1-821b-f828801074a5,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2022-07-12T14:52Z,2022-07-12T14:52Z,CRAM.20220712,2,CRAM.20220712.TOWNET.1,A00000359155,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,1,1299.4,17.8,,,,0000-0002-6680-4162,0000-0003-1075-1249,,20231229T062321Z,PROVISIONAL
ea8c4ba2-1fdb-4462-b38b-e0d87ecdd9bc,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2022-09-26T15:56Z,2022-09-26T15:56Z,CRAM.20220926,3,CRAM.20220926.SCHINDLER.3,A00000360051,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.1,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T041805Z,PROVISIONAL
ae7c287b-d625-4f2c-b021-2b967b765198,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2022-09-26T15:56Z,2022-09-26T15:56Z,CRAM.20220926,3,CRAM.20220926.TOWNET.1,A00000360046,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,1,1131.5,15.5,,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T041805Z,PROVISIONAL
f38e5174-5784-40c2-9287-b6856c00171f,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2022-09-26T15:56Z,2022-09-26T15:56Z,CRAM.20220926,3,CRAM.20220926.SCHINDLER.2,A00000360048,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,1.4,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T041805Z,PROVISIONAL
38b9b365-c17e-4d05-b553-da79d0594127,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2023-05-22T16:17Z,2023-05-22T16:17Z,CRAM.20230522,1,CRAM.20230522.TOWNET.1,A00000411517,OK,NEON.DOC.001194vK,,OK - within bout window,N,tow net,1,1,1241,17,,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T155927Z,PROVISIONAL
85996298-e84c-4e30-bf96-91614b8e4b71,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2023-05-22T16:17Z,2023-05-22T16:17Z,CRAM.20230522,1,CRAM.20230522.SCHINDLER.2,A00000411802,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.9,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T155927Z,PROVISIONAL
fc5197a9-3d0f-41f0-8a9d-e413c22d80fd,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2023-05-22T16:17Z,2023-05-22T16:17Z,CRAM.20230522,1,CRAM.20230522.SCHINDLER.3,A00000411800,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.3,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T155927Z,PROVISIONAL
86d88158-4777-443d-b9d6-58c452544dfc,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2023-07-17T16:23Z,2023-07-17T16:23Z,CRAM.20230717,2,CRAM.20230717.TOWNET.1,A00000412579,OK,NEON.DOC.001194vK,,OK - within bout window,N,tow net,1,1,1241,17,,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T165920Z,PROVISIONAL
45407217-f930-4db0-ab8f-b5c7958130e9,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2023-07-17T16:23Z,2023-07-17T16:23Z,CRAM.20230717,2,CRAM.20230717.SCHINDLER.2,A00000412580,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.6,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T165920Z,PROVISIONAL
238d8161-b144-49aa-8bf8-5f86bc4855d9,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2023-07-17T16:23Z,2023-07-17T16:23Z,CRAM.20230717,2,CRAM.20230717.SCHINDLER.3,A00000412577,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.2,,,0000-0002-0599-3609,0000-0003-1075-1249,,20231229T165920Z,PROVISIONAL
bac5f770-84fa-4bf6-9e5a-2353fed56aa6,D05,CRAM,CRAM.AOS.buoy.c1,46.210592,-89.476861,10,10,WGS84,509,10,lake,2023-09-26T17:29Z,2023-09-26T17:29Z,CRAM.20230926,3,CRAM.20230926.TOWNET.1,A00000413638,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,1,1248.3,17.1,,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T152501Z,PROVISIONAL
e3cd7cf3-15a3-4daf-b9a6-eaf8870440d2,D05,CRAM,CRAM.AOS.littoral1,46.207952,-89.476193,1.1,10,WGS84,512.5,1,lake,2023-09-26T17:29Z,2023-09-26T17:29Z,CRAM.20230926,3,CRAM.20230926.SCHINDLER.2,A00000413637,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,1.2,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T152501Z,PROVISIONAL
04627079-bfaf-447c-ba06-72d967591d1c,D05,CRAM,CRAM.AOS.littoral2,46.211995,-89.47446,1.1,10,WGS84,512.5,1,lake,2023-09-26T17:29Z,2023-09-26T17:29Z,CRAM.20230926,3,CRAM.20230926.SCHINDLER.3,A00000413642,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,0.7,,,0000-0002-1112-3562,0000-0003-1075-1249,,20231229T152501Z,PROVISIONAL
dfdca02c-f307-46d9-8aa5-0920357f7ef8,D05,LIRO,LIRO.AOS.littoral2,46.000609,-89.704078,1.1,10,WGS84,495.9,1,lake,2017-04-24T14:55Z,2017-04-24T14:55Z,LIRO.20170424,1,LIRO.20170424.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.8,,,jhudson@neoninc.org,hbeeler@battelleecology.org,,20231227T064312Z,RELEASE-2024
4386d1d1-e0cb-4934-bbeb-3848baeb87df,D05,LIRO,LIRO.AOS.buoy.c0,45.998322,-89.704766,10,10,WGS84,502,10,lake,2017-04-24T14:55Z,2017-04-24T14:55Z,LIRO.20170424,1,LIRO.20170424.TOWNET.3,,,NEON.DOC.001194vE,,,,tow net,3,2,1189.9,8.2,8.2,,,jhudson@neoninc.org,hbeeler@battelleecology.org,,20231227T064312Z,RELEASE-2024
d7fc6a88-8d9f-43ff-9a86-6efe201cc8cf,D05,LIRO,LIRO.AOS.littoral1,45.995205,-89.706502,1.1,10,WGS84,496.5,1,lake,2017-04-24T14:55Z,2017-04-24T14:55Z,LIRO.20170424,1,LIRO.20170424.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1.2,,,jhudson@neoninc.org,hbeeler@battelleecology.org,,20231227T064312Z,RELEASE-2024
cf3f312a-8c23-44dd-b72c-96b334a5823c,D05,LIRO,LIRO.AOS.littoral2,46.000609,-89.704078,1.1,10,WGS84,495.9,1,lake,2017-07-19T15:34Z,2017-07-19T15:34Z,LIRO.20170719,2,LIRO.20170719.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.7,,,Ahaynes@battelleecology.org,jhudson@neoninc.org,,20231227T074724Z,RELEASE-2024
e46dfc98-c02e-4532-9d29-a6d015b45e55,D05,LIRO,LIRO.AOS.buoy.c0,45.998322,-89.704766,10,10,WGS84,502,10,lake,2017-07-19T15:34Z,2017-07-19T15:34Z,LIRO.20170719,2,LIRO.20170719.TOWNET.3,,,NEON.DOC.001194vE,,,,tow net,3,2,949,6.5,6.5,,,Ahaynes@battelleecology.org,jhudson@neoninc.org,,20231227T074724Z,RELEASE-2024
65ba9932-54bc-4458-92bf-10e44d1d59cf,D05,LIRO,LIRO.AOS.littoral1,45.995205,-89.706502,1.1,10,WGS84,496.5,1,lake,2017-07-19T15:34Z,2017-07-19T15:34Z,LIRO.20170719,2,LIRO.20170719.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1,,,Ahaynes@battelleecology.org,jhudson@neoninc.org,,20231227T074724Z,RELEASE-2024
